trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
393900000000001108,11:37:00,11:37:00,9022074000569001,3,Stockholm Centralstation,3,3,,1
393900000000001108,11:45:00,11:45:00,9022074000040001,4,Stockholm Centralstation,3,3,,1
393900000000001108,11:55:00,11:55:00,9022074000036001,5,Stockholm Centralstation,3,3,,1
393900000000001108,12:03:00,12:04:00,9022074000060001,6,Stockholm Centralstation,3,3,,1
393900000000001108,12:18:00,12:19:00,9022074000008001,7,Stockholm Centralstation,3,3,,1
393900000000001108,12:35:00,12:35:00,9022074000183001,8,Stockholm Centralstation,3,3,,1
393900000000001108,12:55:00,12:55:00,9022074000194001,9,Stockholm Centralstation,3,3,,1
393900000000001108,13:18:00,13:20:00,9022074000077001,10,Stockholm Centralstation,3,3,,1
393900000000001108,13:27:00,13:27:00,9022074000192001,11,Stockholm Centralstation,3,3,,1
393900000000001108,13:38:00,13:38:00,9022074000361001,12,Stockholm Centralstation,3,3,,1
393900000000001108,13:41:00,13:57:00,9022074000133001,13,Stockholm Centralstation,3,3,,1
393900000000001108,14:18:00,14:18:00,9022074000262001,14,Stockholm Centralstation,3,3,,1
393900000000001108,14:29:00,14:29:00,9022074000167001,15,Stockholm Centralstation,3,3,,1
393900000000001108,14:46:00,14:48:00,9022074000099001,16,Stockholm Centralstation,3,3,,1
393900000000001108,15:03:00,15:03:00,9022074000072001,17,Stockholm Centralstation,3,3,,1
393900000000001108,15:15:00,15:15:00,9022074000660001,18,Stockholm Centralstation,3,3,,1
393900000000001108,15:37:00,15:37:00,9022074000773001,19,Stockholm Centralstation,1,3,,1
393900000000001108,15:44:00,15:44:00,9022074000001001,20,Stockholm Centralstation,1,3,,1
393900000000001805,10:59:00,10:59:00,9022074000002001,1,Arboga station,3,1,,1
393900000000001805,11:26:00,11:26:00,9022074000018001,2,Arboga station,3,3,,1
393900000000001805,11:37:00,11:37:00,9022074000569001,3,Arboga station,3,3,,1
393900000000001805,11:45:00,11:45:00,9022074000040001,4,Arboga station,3,3,,1
393900000000001805,11:55:00,11:55:00,9022074000036001,5,Arboga station,3,3,,1
393900000000001805,12:03:00,12:04:00,9022074000060001,6,Arboga station,3,3,,1
393900000000001805,12:18:00,12:19:00,9022074000008001,7,Arboga station,3,3,,1
393900000000001805,12:35:00,12:35:00,9022074000183001,8,Arboga station,3,3,,1
393900000000001805,12:55:00,12:55:00,9022074000194001,9,Arboga station,3,3,,1
393900000000001805,13:18:00,13:20:00,9022074000077001,10,Arboga station,3,3,,1
393900000000001805,13:27:00,13:27:00,9022074000192001,11,Arboga station,3,3,,1
393900000000001805,13:38:00,13:38:00,9022074000361001,12,Arboga station,3,3,,1
393900000000001805,13:41:00,13:57:00,9022074000133001,13,Arboga station,3,3,,1
393900000000001805,14:18:00,14:18:00,9022074000262001,14,Arboga station,1,3,,1
393900000000001848,10:59:00,10:59:00,9022074000002001,1,Stockholm Centralstation,3,1,,1
393900000000001848,11:26:00,11:26:00,9022074000018001,2,Stockholm Centralstation,3,3,,1
393900000000001848,11:37:00,11:37:00,9022074000569001,3,Stockholm Centralstation,3,3,,1
393900000000001848,11:45:00,11:45:00,9022074000040001,4,Stockholm Centralstation,3,3,,1
393900000000001848,11:55:00,11:55:00,9022074000036001,5,Stockholm Centralstation,3,3,,1
393900000000001848,12:03:00,12:04:00,9022074000060001,6,Stockholm Centralstation,3,3,,1
393900000000001848,12:18:00,12:19:00,9022074000008001,7,Stockholm Centralstation,3,3,,1
393900000000001848,12:35:00,12:35:00,9022074000183001,8,Stockholm Centralstation,3,3,,1
393900000000001848,12:55:00,12:55:00,9022074000194001,9,Stockholm Centralstation,3,3,,1
393900000000001848,13:18:00,13:20:00,9022074000077001,10,Stockholm Centralstation,3,3,,1
393900000000001848,13:27:00,13:27:00,9022074000192001,11,Stockholm Centralstation,3,3,,1
393900000000001848,13:38:00,13:38:00,9022074000361001,12,Stockholm Centralstation,3,3,,1
393900000000001848,13:41:00,13:57:00,9022074000133001,13,Stockholm Centralstation,3,3,,1
393900000000001848,14:18:00,14:18:00,9022074000262001,14,Stockholm Centralstation,3,3,,1
393900000000001848,14:43:00,14:44:00,9022074000170001,15,Stockholm Centralstation,1,3,,1
393900000000001848,15:45:00,15:45:00,9022074000001001,16,Stockholm Centralstation,1,3,,1
393900000000000231,13:14:00,13:14:00,9022074000001001,1,Göteborg Centralstation,3,1,,1
393900000000000231,13:23:00,13:23:00,9022074000773001,2,Göteborg Centralstation,3,1,,1
393900000000000231,13:42:00,13:42:00,9022074000660001,3,Göteborg Centralstation,3,3,,1
393900000000000231,13:55:00,13:55:00,9022074000072001,4,Göteborg Centralstation,3,3,,1
393900000000000231,14:10:00,14:12:00,9022074000099001,5,Göteborg Centralstation,3,3,,1
393900000000000231,14:29:00,14:29:00,9022074000167001,6,Göteborg Centralstation,3,3,,1
393900000000000231,14:40:00,14:41:00,9022074000262001,7,Göteborg Centralstation,3,3,,1
393900000000000231,15:02:00,15:13:00,9022074000133001,8,Göteborg Centralstation,3,3,,1
393900000000000231,15:15:00,15:15:00,9022074000361001,9,Göteborg Centralstation,3,3,,1
393900000000000231,15:25:00,15:25:00,9022074000192001,10,Göteborg Centralstation,3,3,,1
393900000000000231,15:33:00,15:35:00,9022074000077001,11,Göteborg Centralstation,3,3,,1
393900000000000231,15:49:00,15:49:00,9022074000194001,12,Göteborg Centralstation,3,3,,1
393900000000000231,16:08:00,16:08:00,9022074000183001,13,Göteborg Centralstation,3,3,,1
393900000000000231,16:38:00,16:39:00,9022074000008001,14,Göteborg Centralstation,3,3,,1
393900000000000231,16:54:00,16:55:00,9022074000060001,15,Göteborg Centralstation,3,3,,1
393900000000000231,17:10:00,17:10:00,9022074000040001,16,Göteborg Centralstation,3,3,,1
393900000000000231,17:21:00,17:21:00,9022074000569001,17,Göteborg Centralstation,3,3,,1
393900000000000231,17:32:00,17:32:00,9022074000018001,18,Göteborg Centralstation,3,3,,1
393900000000000231,18:00:00,18:00:00,9022074000002001,19,Göteborg Centralstation,1,3,,1
393900000000000832,13:14:00,13:14:00,9022074000001001,1,Göteborg Centralstation,3,1,,1
393900000000000832,13:23:00,13:23:00,9022074000773001,2,Göteborg Centralstation,3,1,,1
393900000000000832,13:42:00,13:42:00,9022074000660001,3,Göteborg Centralstation,3,3,,1
393900000000000832,13:55:00,13:55:00,9022074000072001,4,Göteborg Centralstation,3,3,,1
393900000000000832,14:10:00,14:12:00,9022074000099001,5,Göteborg Centralstation,3,3,,1
393900000000000832,14:29:00,14:29:00,9022074000167001,6,Göteborg Centralstation,3,3,,1
393900000000000832,14:40:00,14:41:00,9022074000262001,7,Göteborg Centralstation,3,3,,1
393900000000000832,15:02:00,15:29:00,9022074000133001,8,Göteborg Centralstation,3,3,,1
393900000000000832,15:32:00,15:32:00,9022074000361001,9,Göteborg Centralstation,3,3,,1
393900000000000832,15:42:00,15:42:00,9022074000192001,10,Göteborg Centralstation,3,3,,1
393900000000000832,15:50:00,15:52:00,9022074000077001,11,Göteborg Centralstation,3,3,,1
393900000000000832,16:07:00,16:07:00,9022074000194001,12,Göteborg Centralstation,3,3,,1
393900000000000832,16:25:00,16:25:00,9022074000183001,13,Göteborg Centralstation,3,3,,1
393900000000000832,16:40:00,16:41:00,9022074000008001,14,Göteborg Centralstation,3,3,,1
393900000000000832,16:56:00,16:57:00,9022074000060001,15,Göteborg Centralstation,3,3,,1
393900000000000832,17:12:00,17:12:00,9022074000040001,16,Göteborg Centralstation,3,3,,1
393900000000000832,17:21:00,17:21:00,9022074000569001,17,Göteborg Centralstation,3,3,,1
393900000000000832,17:32:00,17:32:00,9022074000018001,18,Göteborg Centralstation,3,3,,1
393900000000000832,18:03:00,18:03:00,9022074000002001,19,Göteborg Centralstation,1,3,,1
393900000000001302,13:14:00,13:14:00,9022074000001001,1,Göteborg Centralstation,3,1,,1
393900000000001302,13:23:00,13:23:00,9022074000773001,2,Göteborg Centralstation,3,1,,1
393900000000001302,13:42:00,13:42:00,9022074000660001,3,Göteborg Centralstation,3,3,,1
393900000000001302,13:55:00,13:55:00,9022074000072001,4,Göteborg Centralstation,3,3,,1
393900000000001302,14:10:00,14:12:00,9022074000099001,5,Göteborg Centralstation,3,3,,1
393900000000001302,14:29:00,14:29:00,9022074000167001,6,Göteborg Centralstation,3,3,,1
393900000000001302,14:40:00,14:41:00,9022074000262001,7,Göteborg Centralstation,3,3,,1
393900000000001302,15:02:00,15:29:00,9022074000133001,8,Göteborg Centralstation,3,3,,1
393900000000001302,15:32:00,15:32:00,9022074000361001,9,Göteborg Centralstation,3,3,,1
393900000000001302,15:42:00,15:42:00,9022074000192001,10,Göteborg Centralstation,3,3,,1
393900000000001302,15:50:00,15:52:00,9022074000077001,11,Göteborg Centralstation,3,3,,1
393900000000001302,16:07:00,16:07:00,9022074000194001,12,Göteborg Centralstation,3,3,,1
393900000000001302,16:25:00,16:25:00,9022074000183001,13,Göteborg Centralstation,3,3,,1
393900000000001302,16:40:00,16:41:00,9022074000008001,14,Göteborg Centralstation,3,3,,1
393900000000001302,16:56:00,16:57:00,9022074000060001,15,Göteborg Centralstation,3,3,,1
393900000000001302,17:12:00,17:12:00,9022074000040001,16,Göteborg Centralstation,3,3,,1
393900000000001302,17:21:00,17:21:00,9022074000569001,17,Göteborg Centralstation,3,3,,1
393900000000001302,17:32:00,17:32:00,9022074000018001,18,Göteborg Centralstation,3,3,,1
393900000000001302,18:03:00,18:03:00,9022074000002001,19,Göteborg Centralstation,1,3,,1
393900000000001806,14:41:00,14:41:00,9022074000262001,1,Göteborg Centralstation,3,1,,1
393900000000001806,15:02:00,15:29:00,9022074000133001,2,Göteborg Centralstation,3,3,,1
393900000000001806,15:32:00,15:32:00,9022074000361001,3,Göteborg Centralstation,3,3,,1
393900000000001806,15:42:00,15:42:00,9022074000192001,4,Göteborg Centralstation,3,3,,1
393900000000001806,15:50:00,15:52:00,9022074000077001,5,Göteborg Centralstation,3,3,,1
393900000000001806,16:07:00,16:07:00,9022074000194001,6,Göteborg Centralstation,3,3,,1
393900000000001806,16:25:00,16:25:00,9022074000183001,7,Göteborg Centralstation,3,3,,1
393900000000001806,16:40:00,16:41:00,9022074000008001,8,Göteborg Centralstation,3,3,,1
393900000000001806,16:56:00,16:57:00,9022074000060001,9,Göteborg Centralstation,3,3,,1
393900000000001806,17:12:00,17:12:00,9022074000040001,10,Göteborg Centralstation,3,3,,1
393900000000001806,17:21:00,17:21:00,9022074000569001,11,Göteborg Centralstation,3,3,,1
393900000000001806,17:32:00,17:32:00,9022074000018001,12,Göteborg Centralstation,3,3,,1
393900000000001806,18:03:00,18:03:00,9022074000002001,13,Göteborg Centralstation,1,3,,1
393900000000001849,13:09:00,13:09:00,9022074000001001,1,Göteborg Centralstation,3,1,,1
393900000000001849,14:04:00,14:05:00,9022074000170001,2,Göteborg Centralstation,3,1,,1
393900000000001849,14:40:00,14:41:00,9022074000262001,3,Göteborg Centralstation,3,3,,1
393900000000001849,15:02:00,15:29:00,9022074000133001,4,Göteborg Centralstation,3,3,,1
393900000000001849,15:32:00,15:32:00,9022074000361001,5,Göteborg Centralstation,3,3,,1
393900000000001849,15:42:00,15:42:00,9022074000192001,6,Göteborg Centralstation,3,3,,1
393900000000001849,15:50:00,15:52:00,9022074000077001,7,Göteborg Centralstation,3,3,,1
393900000000001849,16:07:00,16:07:00,9022074000194001,8,Göteborg Centralstation,3,3,,1
393900000000001849,16:25:00,16:25:00,9022074000183001,9,Göteborg Centralstation,3,3,,1
393900000000001849,16:40:00,16:41:00,9022074000008001,10,Göteborg Centralstation,3,3,,1
393900000000001849,16:56:00,16:57:00,9022074000060001,11,Göteborg Centralstation,3,3,,1
393900000000001849,17:12:00,17:12:00,9022074000040001,12,Göteborg Centralstation,3,3,,1
393900000000001849,17:21:00,17:21:00,9022074000569001,13,Göteborg Centralstation,3,3,,1
393900000000001849,17:32:00,17:32:00,9022074000018001,14,Göteborg Centralstation,3,3,,1
393900000000001849,18:03:00,18:03:00,9022074000002001,15,Göteborg Centralstation,1,3,,1
393900000000000232,11:59:00,11:59:00,9022074000002001,1,Stockholm Centralstation,3,1,,1
393900000000000232,12:26:00,12:26:00,9022074000018001,2,Stockholm Centralstation,3,3,,1
393900000000000232,12:38:00,12:38:00,9022074000569001,3,Stockholm Centralstation,3,3,,1
393900000000000232,12:48:00,12:49:00,9022074000040001,4,Stockholm Centralstation,3,3,,1
393900000000000232,13:04:00,13:05:00,9022074000060001,5,Stockholm Centralstation,3,3,,1
393900000000000232,13:19:00,13:20:00,9022074000008001,6,Stockholm Centralstation,3,3,,1
393900000000000232,13:36:00,13:36:00,9022074000183001,7,Stockholm Centralstation,3,3,,1
393900000000000232,13:55:00,14:02:00,9022074000194001,8,Stockholm Centralstation,3,3,,1
393900000000000232,14:18:00,14:20:00,9022074000077001,9,Stockholm Centralstation,3,3,,1
393900000000000232,14:27:00,14:27:00,9022074000192001,10,Stockholm Centralstation,3,3,,1
393900000000000232,14:38:00,14:38:00,9022074000361001,11,Stockholm Centralstation,3,3,,1
393900000000000232,14:41:00,14:57:00,9022074000133001,12,Stockholm Centralstation,3,3,,1
393900000000000232,15:19:00,15:20:00,9022074000262001,13,Stockholm Centralstation,3,3,,1
393900000000000232,15:29:00,15:29:00,9022074000167001,14,Stockholm Centralstation,3,3,,1
393900000000000232,15:46:00,15:48:00,9022074000099001,15,Stockholm Centralstation,3,3,,1
393900000000000232,16:03:00,16:03:00,9022074000072001,16,Stockholm Centralstation,3,3,,1
393900000000000232,16:15:00,16:15:00,9022074000660001,17,Stockholm Centralstation,3,3,,1
393900000000000232,16:37:00,16:37:00,9022074000773001,18,Stockholm Centralstation,1,3,,1
393900000000000232,16:44:00,16:44:00,9022074000001001,19,Stockholm Centralstation,1,3,,1
393900000000000432,11:59:00,11:59:00,9022074000002001,1,Stockholm Centralstation,3,1,,1
393900000000000432,12:26:00,12:26:00,9022074000018001,2,Stockholm Centralstation,3,3,,1
393900000000000432,12:38:00,12:38:00,9022074000569001,3,Stockholm Centralstation,3,3,,1
393900000000000432,12:48:00,12:49:00,9022074000040001,4,Stockholm Centralstation,3,3,,1
393900000000000432,13:04:00,13:05:00,9022074000060001,5,Stockholm Centralstation,3,3,,1
393900000000000432,13:19:00,13:20:00,9022074000008001,6,Stockholm Centralstation,3,3,,1
393900000000000432,13:36:00,13:36:00,9022074000183001,7,Stockholm Centralstation,3,3,,1
393900000000000432,13:55:00,14:02:00,9022074000194001,8,Stockholm Centralstation,3,3,,1
393900000000000432,14:18:00,14:20:00,9022074000077001,9,Stockholm Centralstation,3,3,,1
393900000000000432,14:27:00,14:27:00,9022074000192001,10,Stockholm Centralstation,3,3,,1
393900000000000432,14:38:00,14:38:00,9022074000361001,11,Stockholm Centralstation,3,3,,1
393900000000000432,14:41:00,14:57:00,9022074000133001,12,Stockholm Centralstation,3,3,,1
393900000000000432,15:18:00,15:18:00,9022074000262001,13,Stockholm Centralstation,3,3,,1
393900000000000432,15:29:00,15:29:00,9022074000167001,14,Stockholm Centralstation,3,3,,1
393900000000000432,15:46:00,15:48:00,9022074000099001,15,Stockholm Centralstation,3,3,,1
393900000000000432,16:03:00,16:03:00,9022074000072001,16,Stockholm Centralstation,3,3,,1
393900000000000432,16:15:00,16:15:00,9022074000660001,17,Stockholm Centralstation,3,3,,1
393900000000000432,16:37:00,16:37:00,9022074000773001,18,Stockholm Centralstation,1,3,,1
393900000000000432,16:44:00,16:44:00,9022074000001001,19,Stockholm Centralstation,1,3,,1
393900000000000833,11:59:00,11:59:00,9022074000002001,1,Stockholm Centralstation,3,1,,1
393900000000000833,12:26:00,12:26:00,9022074000018001,2,Stockholm Centralstation,3,3,,1
393900000000000833,12:38:00,12:38:00,9022074000569001,3,Stockholm Centralstation,3,3,,1
393900000000000833,12:46:00,12:47:00,9022074000040001,4,Stockholm Centralstation,3,3,,1
393900000000000833,13:02:00,13:03:00,9022074000060001,5,Stockholm Centralstation,3,3,,1
393900000000000833,13:17:00,13:18:00,9022074000008001,6,Stockholm Centralstation,3,3,,1
393900000000000833,13:34:00,13:34:00,9022074000183001,7,Stockholm Centralstation,3,3,,1
393900000000000833,13:54:00,13:54:00,9022074000194001,8,Stockholm Centralstation,3,3,,1
393900000000000833,14:09:00,14:11:00,9022074000077001,9,Stockholm Centralstation,3,3,,1
393900000000000833,14:18:00,14:18:00,9022074000192001,10,Stockholm Centralstation,3,3,,1
393900000000000833,14:29:00,14:29:00,9022074000361001,11,Stockholm Centralstation,3,3,,1
393900000000000833,14:32:00,14:57:00,9022074000133001,12,Stockholm Centralstation,3,3,,1
393900000000000833,15:18:00,15:18:00,9022074000262001,13,Stockholm Centralstation,3,3,,1
393900000000000833,15:29:00,15:29:00,9022074000167001,14,Stockholm Centralstation,3,3,,1
393900000000000833,15:46:00,15:48:00,9022074000099001,15,Stockholm Centralstation,3,3,,1
393900000000000833,16:03:00,16:03:00,9022074000072001,16,Stockholm Centralstation,3,3,,1
393900000000000833,16:15:00,16:15:00,9022074000660001,17,Stockholm Centralstation,3,3,,1
393900000000000833,16:36:00,16:37:00,9022074000773001,18,Stockholm Centralstation,1,3,,1
393900000000000833,16:44:00,16:44:00,9022074000001001,19,Stockholm Centralstation,1,3,,1
393900000000001284,11:59:00,11:59:00,9022074000002001,1,Stockholm Centralstation,3,1,,1
393900000000001284,12:26:00,12:26:00,9022074000018001,2,Stockholm Centralstation,3,3,,1
393900000000001284,12:38:00,12:38:00,9022074000569001,3,Stockholm Centralstation,3,3,,1
393900000000001284,12:46:00,12:47:00,9022074000040001,4,Stockholm Centralstation,3,3,,1
393900000000001284,13:02:00,13:03:00,9022074000060001,5,Stockholm Centralstation,3,3,,1
393900000000001284,13:17:00,13:18:00,9022074000008001,6,Stockholm Centralstation,3,3,,1
393900000000001284,13:34:00,13:34:00,9022074000183001,7,Stockholm Centralstation,3,3,,1
393900000000001284,13:54:00,13:54:00,9022074000194001,8,Stockholm Centralstation,3,3,,1
393900000000001284,14:09:00,14:11:00,9022074000077001,9,Stockholm Centralstation,3,3,,1
393900000000001284,14:18:00,14:18:00,9022074000192001,10,Stockholm Centralstation,3,3,,1
393900000000001284,14:29:00,14:29:00,9022074000361001,11,Stockholm Centralstation,3,3,,1
393900000000001284,14:32:00,14:57:00,9022074000133001,12,Stockholm Centralstation,3,3,,1
393900000000001284,15:18:00,15:18:00,9022074000262001,13,Stockholm Centralstation,3,3,,1
393900000000001284,15:29:00,15:29:00,9022074000167001,14,Stockholm Centralstation,3,3,,1
393900000000001284,15:46:00,15:48:00,9022074000099001,15,Stockholm Centralstation,3,3,,1
393900000000001284,16:03:00,16:03:00,9022074000072001,16,Stockholm Centralstation,3,3,,1
393900000000001284,16:15:00,16:15:00,9022074000660001,17,Stockholm Centralstation,3,3,,1
393900000000001284,16:37:00,16:37:00,9022074000773001,18,Stockholm Centralstation,1,3,,1
393900000000001284,16:43:00,16:43:00,9022074000001001,19,Stockholm Centralstation,1,3,,1
393900000000001548,11:59:00,11:59:00,9022074000002001,1,Stockholm Centralstation,3,1,,1
393900000000001548,12:26:00,12:26:00,9022074000018001,2,Stockholm Centralstation,3,3,,1
393900000000001548,12:38:00,12:38:00,9022074000569001,3,Stockholm Centralstation,3,3,,1
393900000000001548,12:46:00,12:47:00,9022074000040001,4,Stockholm Centralstation,3,3,,1
393900000000001548,13:02:00,13:03:00,9022074000060001,5,Stockholm Centralstation,3,3,,1
393900000000001548,13:17:00,13:18:00,9022074000008001,6,Stockholm Centralstation,3,3,,1
393900000000001548,13:34:00,13:34:00,9022074000183001,7,Stockholm Centralstation,3,3,,1
393900000000001548,13:54:00,13:54:00,9022074000194001,8,Stockholm Centralstation,3,3,,1
393900000000001548,14:09:00,14:11:00,9022074000077001,9,Stockholm Centralstation,3,3,,1
393900000000001548,14:18:00,14:18:00,9022074000192001,10,Stockholm Centralstation,3,3,,1
393900000000001548,14:29:00,14:29:00,9022074000361001,11,Stockholm Centralstation,3,3,,1
393900000000001548,14:32:00,14:57:00,9022074000133001,12,Stockholm Centralstation,3,3,,1
393900000000001548,15:18:00,15:18:00,9022074000262001,13,Stockholm Centralstation,3,3,,1
393900000000001548,15:29:00,15:29:00,9022074000167001,14,Stockholm Centralstation,3,3,,1
393900000000001548,15:46:00,15:48:00,9022074000099001,15,Stockholm Centralstation,3,3,,1
393900000000001548,16:03:00,16:03:00,9022074000072001,16,Stockholm Centralstation,3,3,,1
393900000000001548,16:15:00,16:15:00,9022074000660001,17,Stockholm Centralstation,3,3,,1
393900000000001548,16:37:00,16:37:00,9022074000773001,18,Stockholm Centralstation,1,3,,1
393900000000001548,16:44:00,16:44:00,9022074000001001,19,Stockholm Centralstation,1,3,,1
393900000000001807,11:59:00,11:59:00,9022074000002001,1,Arboga station,3,1,,1
393900000000001807,12:26:00,12:26:00,9022074000018001,2,Arboga station,3,3,,1
393900000000001807,12:38:00,12:38:00,9022074000569001,3,Arboga station,3,3,,1
393900000000001807,12:46:00,12:47:00,9022074000040001,4,Arboga station,3,3,,1
393900000000001807,13:02:00,13:03:00,9022074000060001,5,Arboga station,3,3,,1
393900000000001807,13:17:00,13:18:00,9022074000008001,6,Arboga station,3,3,,1
393900000000001807,13:34:00,13:34:00,9022074000183001,7,Arboga station,3,3,,1
393900000000001807,13:54:00,13:54:00,9022074000194001,8,Arboga station,3,3,,1
393900000000001807,14:09:00,14:11:00,9022074000077001,9,Arboga station,3,3,,1
393900000000001807,14:18:00,14:18:00,9022074000192001,10,Arboga station,3,3,,1
393900000000001807,14:29:00,14:29:00,9022074000361001,11,Arboga station,3,3,,1
393900000000001807,14:32:00,14:57:00,9022074000133001,12,Arboga station,3,3,,1
393900000000001807,15:18:00,15:18:00,9022074000262001,13,Arboga station,1,3,,1
393900000000000233,14:14:00,14:14:00,9022074000001001,1,Göteborg Centralstation,3,1,,1
393900000000000233,14:23:00,14:23:00,9022074000773001,2,Göteborg Centralstation,3,1,,1
393900000000000233,14:42:00,14:42:00,9022074000660001,3,Göteborg Centralstation,3,3,,1
393900000000000233,14:55:00,14:55:00,9022074000072001,4,Göteborg Centralstation,3,3,,1
393900000000000233,15:10:00,15:12:00,9022074000099001,5,Göteborg Centralstation,3,3,,1
393900000000000233,15:29:00,15:29:00,9022074000167001,6,Göteborg Centralstation,3,3,,1
393900000000000233,15:40:00,15:41:00,9022074000262001,7,Göteborg Centralstation,3,3,,1
393900000000000233,16:02:00,16:05:00,9022074000133001,8,Göteborg Centralstation,3,3,,1
393900000000000233,16:07:00,16:07:00,9022074000361001,9,Göteborg Centralstation,3,3,,1
393900000000000233,16:17:00,16:17:00,9022074000192001,10,Göteborg Centralstation,3,3,,1
393900000000000233,16:25:00,16:34:00,9022074000077001,11,Göteborg Centralstation,3,3,,1
393900000000000233,16:48:00,16:48:00,9022074000194001,12,Göteborg Centralstation,3,3,,1
393900000000000233,17:16:00,17:16:00,9022074000183001,13,Göteborg Centralstation,3,3,,1
393900000000000233,17:31:00,17:36:00,9022074000008001,14,Göteborg Centralstation,3,3,,1
393900000000000233,17:51:00,17:53:00,9022074000060001,15,Göteborg Centralstation,3,3,,1
393900000000000233,17:59:00,17:59:00,9022074000036001,16,Göteborg Centralstation,3,3,,1
393900000000000233,18:10:00,18:12:00,9022074000040001,17,Göteborg Centralstation,3,3,,1
393900000000000233,18:21:00,18:21:00,9022074000569001,18,Göteborg Centralstation,3,3,,1
393900000000000233,18:32:00,18:32:00,9022074000018001,19,Göteborg Centralstation,3,3,,1
393900000000000233,19:00:00,19:00:00,9022074000002001,20,Göteborg Centralstation,1,3,,1
393900000000000420,14:14:00,14:14:00,9022074000001001,1,Göteborg Centralstation,3,1,,1
393900000000000420,14:23:00,14:23:00,9022074000773001,2,Göteborg Centralstation,3,1,,1
393900000000000420,14:42:00,14:42:00,9022074000660001,3,Göteborg Centralstation,3,3,,1
393900000000000420,14:55:00,14:55:00,9022074000072001,4,Göteborg Centralstation,3,3,,1
393900000000000420,15:10:00,15:12:00,9022074000099001,5,Göteborg Centralstation,3,3,,1
393900000000000420,15:29:00,15:29:00,9022074000167001,6,Göteborg Centralstation,3,3,,1
393900000000000420,15:40:00,15:41:00,9022074000262001,7,Göteborg Centralstation,3,3,,1
393900000000000420,16:02:00,16:05:00,9022074000133001,8,Göteborg Centralstation,3,3,,1
393900000000000420,16:07:00,16:07:00,9022074000361001,9,Göteborg Centralstation,3,3,,1
393900000000000420,16:17:00,16:17:00,9022074000192001,10,Göteborg Centralstation,3,3,,1
393900000000000420,16:25:00,16:34:00,9022074000077001,11,Göteborg Centralstation,3,3,,1
393900000000000420,16:48:00,16:48:00,9022074000194001,12,Göteborg Centralstation,3,3,,1
393900000000000420,17:16:00,17:16:00,9022074000183001,13,Göteborg Centralstation,3,3,,1
393900000000000420,17:31:00,17:36:00,9022074000008001,14,Göteborg Centralstation,3,3,,1
393900000000000420,17:51:00,17:53:00,9022074000060001,15,Göteborg Centralstation,3,3,,1
393900000000000420,17:59:00,17:59:00,9022074000036001,16,Göteborg Centralstation,3,3,,1
393900000000000420,18:10:00,18:12:00,9022074000040001,17,Göteborg Centralstation,3,3,,1
393900000000000420,18:21:00,18:21:00,9022074000569001,18,Göteborg Centralstation,3,3,,1
393900000000000420,18:32:00,18:32:00,9022074000018001,19,Göteborg Centralstation,3,3,,1
393900000000000420,19:00:00,19:00:00,9022074000002001,20,Göteborg Centralstation,1,3,,1
393900000000000834,14:14:00,14:14:00,9022074000001001,1,Göteborg Centralstation,3,1,,1
393900000000000834,14:22:00,14:22:00,9022074000773001,2,Göteborg Centralstation,3,1,,1
393900000000000834,14:42:00,14:42:00,9022074000660001,3,Göteborg Centralstation,3,3,,1
393900000000000834,14:55:00,14:55:00,9022074000072001,4,Göteborg Centralstation,3,3,,1
393900000000000834,15:10:00,15:12:00,9022074000099001,5,Göteborg Centralstation,3,3,,1
393900000000000834,15:29:00,15:29:00,9022074000167001,6,Göteborg Centralstation,3,3,,1
393900000000000834,15:40:00,15:41:00,9022074000262001,7,Göteborg Centralstation,3,3,,1
393900000000000834,16:02:00,16:14:00,9022074000133001,8,Göteborg Centralstation,3,3,,1
393900000000000834,16:17:00,16:17:00,9022074000361001,9,Göteborg Centralstation,3,3,,1
393900000000000834,16:27:00,16:27:00,9022074000192001,10,Göteborg Centralstation,3,3,,1
393900000000000834,16:35:00,16:49:00,9022074000077001,11,Göteborg Centralstation,3,3,,1
393900000000000834,17:03:00,17:03:00,9022074000194001,12,Göteborg Centralstation,3,3,,1
393900000000000834,17:22:00,17:22:00,9022074000183001,13,Göteborg Centralstation,3,3,,1
393900000000000834,17:38:00,17:39:00,9022074000008001,14,Göteborg Centralstation,3,3,,1
393900000000000834,17:55:00,17:56:00,9022074000060001,15,Göteborg Centralstation,3,3,,1
393900000000000834,18:12:00,18:13:00,9022074000040001,16,Göteborg Centralstation,3,3,,1
393900000000000834,18:21:00,18:21:00,9022074000569001,17,Göteborg Centralstation,3,3,,1
393900000000000834,18:32:00,18:32:00,9022074000018001,18,Göteborg Centralstation,3,3,,1
393900000000000834,19:03:00,19:03:00,9022074000002001,19,Göteborg Centralstation,1,3,,1
393900000000001109,14:14:00,14:14:00,9022074000001001,1,Göteborg Centralstation,3,1,,1
393900000000001109,14:23:00,14:23:00,9022074000773001,2,Göteborg Centralstation,3,1,,1
393900000000001109,14:42:00,14:42:00,9022074000660001,3,Göteborg Centralstation,3,3,,1
393900000000001109,14:55:00,14:55:00,9022074000072001,4,Göteborg Centralstation,3,3,,1
393900000000001109,15:10:00,15:12:00,9022074000099001,5,Göteborg Centralstation,3,3,,1
